class,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
like,0.0,0.0,-0.03739887475967407,-0.14452916383743286,-0.08634954690933228,-0.24677294492721558,-0.12889647483825684,-0.34547847509384155,-0.13196095824241638,-0.44202694296836853,-0.1724780797958374,-0.16745233535766602,-0.23461708426475525,-0.1794014573097229,-0.201180100440979,-0.17857110500335693,-0.17214950919151306,-0.17661833763122559,-0.18182244896888733,-0.06930649280548096,-0.23356309533119202,-0.1034279465675354,-0.2048882246017456,-0.11091446876525879,-0.17743843793869019,-0.10603863000869751,-0.17663225531578064,0.01765340566635132,-0.22030320763587952,-0.02849745750427246,-0.19639232754707336,-0.039394915103912354,-0.16914856433868408,-0.03440272808074951,-0.16528668999671936,0.08547139167785645,-0.19318604469299316,0.029180467128753662,-0.1715461015701294,0.01599961519241333,-0.15006491541862488,0.01849544048309326
like,0.0,0.0,-0.03734791278839111,-0.1463051438331604,-0.08753097057342529,-0.24969002604484558,-0.13102149963378906,-0.3490357995033264,-0.13045859336853027,-0.44568169116973877,-0.17268642783164978,-0.17144107818603516,-0.23559585213661194,-0.18181800842285156,-0.2023995816707611,-0.18045097589492798,-0.17306089401245117,-0.17880713939666748,-0.1819109320640564,-0.07332205772399902,-0.2346891462802887,-0.10563236474990845,-0.2061677873134613,-0.11237210035324097,-0.1783343255519867,-0.10712969303131104,-0.17681583762168884,0.014044523239135742,-0.2218444049358368,-0.030907392501831055,-0.19773781299591064,-0.04052335023880005,-0.17003747820854187,-0.035309791564941406,-0.1657288670539856,0.082267165184021,-0.19538450241088867,0.02755105495452881,-0.17321151494979858,0.015075922012329102,-0.15093374252319336,0.017563819885253906
like,0.0,0.0,-0.03481149673461914,-0.14387553930282593,-0.08345687389373779,-0.2486184537410736,-0.1229979395866394,-0.35240042209625244,-0.12473544478416443,-0.4466564953327179,-0.16546672582626343,-0.17156201601028442,-0.2346130907535553,-0.1869603991508484,-0.20225676894187927,-0.18521720170974731,-0.1720164716243744,-0.18557286262512207,-0.17428818345069885,-0.07220029830932617,-0.2360624074935913,-0.10999113321304321,-0.2080371081829071,-0.11450284719467163,-0.17897331714630127,-0.10912460088729858,-0.1698705554008484,0.016976237297058105,-0.2226661741733551,-0.030766665935516357,-0.19744539260864258,-0.038231074810028076,-0.16865724325180054,-0.031803786754608154,-0.1593395471572876,0.08604830503463745,-0.19615519046783447,0.031991541385650635,-0.1736939549446106,0.02147853374481201,-0.1511305570602417,0.025809824466705322
like,0.0,0.0,-0.03607642650604248,-0.13906443119049072,-0.08831000328063965,-0.24503183364868164,-0.12813091278076172,-0.34995847940444946,-0.13078445196151733,-0.4430558383464813,-0.16285216808319092,-0.17413181066513062,-0.2416284680366516,-0.18299609422683716,-0.2100127935409546,-0.17608928680419922,-0.17846590280532837,-0.17736411094665527,-0.17044159770011902,-0.07197451591491699,-0.24259212613105774,-0.10190218687057495,-0.2144770622253418,-0.10275673866271973,-0.18435567617416382,-0.10095733404159546,-0.16711020469665527,0.019982457160949707,-0.22834846377372742,-0.021892309188842773,-0.20298421382904053,-0.02809387445449829,-0.17290222644805908,-0.02371138334274292,-0.15790116786956787,0.09327858686447144,-0.19966429471969604,0.04495877027511597,-0.17668592929840088,0.03491568565368652,-0.15395748615264893,0.03710281848907471
like,0.0,0.0,-0.0363469123840332,-0.1495336890220642,-0.09404826164245605,-0.26211127638816833,-0.13340246677398682,-0.3714265823364258,-0.12954699993133545,-0.46928632259368896,-0.15789496898651123,-0.19664311408996582,-0.24825519323349,-0.20086658000946045,-0.2155672311782837,-0.19110727310180664,-0.1811978816986084,-0.19419121742248535,-0.1637895703315735,-0.09602892398834229,-0.24961483478546143,-0.11936217546463013,-0.21914708614349365,-0.11606842279434204,-0.185937762260437,-0.11266565322875977,-0.16204357147216797,-0.002308189868927002,-0.23669648170471191,-0.03280371427536011,-0.2083817720413208,-0.03693467378616333,-0.17578500509262085,-0.0331653356552124,-0.15500199794769287,0.07683169841766357,-0.20798975229263306,0.045780718326568604,-0.18285948038101196,0.03720557689666748,-0.15723365545272827,0.0380856990814209
like,0.0,0.0,-0.03588974475860596,-0.14290988445281982,-0.09871363639831543,-0.25994545221328735,-0.13414216041564941,-0.37344813346862793,-0.1241883635520935,-0.4734935164451599,-0.14881491661071777,-0.2030770182609558,-0.2479538917541504,-0.2072421908378601,-0.216580331325531,-0.19644665718078613,-0.17925840616226196,-0.19782549142837524,-0.15320813655853271,-0.10187053680419922,-0.25139540433883667,-0.12317919731140137,-0.22186923027038574,-0.12160009145736694,-0.18707847595214844,-0.1200634241104126,-0.15338408946990967,-0.008186101913452148,-0.2425326108932495,-0.04107922315597534,-0.21476644277572632,-0.04668956995010376,-0.18108803033828735,-0.043486177921295166,-0.15025633573532104,0.07181394100189209,-0.21475058794021606,0.031799912452697754,-0.19103509187698364,0.024345040321350098,-0.164404034614563,0.02803206443786621
like,0.0,0.0,-0.031151175498962402,-0.14656001329421997,-0.08116322755813599,-0.2601778507232666,-0.11974877119064331,-0.3553982377052307,-0.13525044918060303,-0.4326019287109375,-0.1442076563835144,-0.19953489303588867,-0.24379634857177734,-0.20215916633605957,-0.21297812461853027,-0.19452452659606934,-0.17680597305297852,-0.19304347038269043,-0.1495966911315918,-0.09508788585662842,-0.2493734359741211,-0.1175108551979065,-0.2194499969482422,-0.12028008699417114,-0.1847718358039856,-0.11801213026046753,-0.15031695365905762,-0.001101076602935791,-0.2409256100654602,-0.03664243221282959,-0.212469220161438,-0.04361259937286377,-0.17911231517791748,-0.03975147008895874,-0.1472325325012207,0.07680535316467285,-0.21555793285369873,0.03516298532485962,-0.1900755763053894,0.028493523597717285,-0.16175007820129395,0.03400468826293945
like,0.0,0.0,-0.03149324655532837,-0.14816713333129883,-0.07733964920043945,-0.26172083616256714,-0.11756813526153564,-0.3504001498222351,-0.14721465110778809,-0.4050150215625763,-0.13968509435653687,-0.20095467567443848,-0.24057137966156006,-0.1973053216934204,-0.21106737852096558,-0.1902613639831543,-0.175947904586792,-0.19107019901275635,-0.14523231983184814,-0.09599006175994873,-0.24597293138504028,-0.11182224750518799,-0.21669906377792358,-0.11486673355102539,-0.18164598941802979,-0.11409211158752441,-0.14611011743545532,-0.001744985580444336,-0.2383558750152588,-0.02907705307006836,-0.20984911918640137,-0.036908626556396484,-0.17600774765014648,-0.03580331802368164,-0.14244627952575684,0.07424843311309814,-0.2092323899269104,0.041045546531677246,-0.18386214971542358,0.033532023429870605,-0.15588563680648804,0.035347938537597656
like,0.0,0.0,-0.033292531967163086,-0.14170515537261963,-0.08573013544082642,-0.2546396255493164,-0.1253538727760315,-0.349845290184021,-0.14375990629196167,-0.42572200298309326,-0.14199262857437134,-0.20010077953338623,-0.24287307262420654,-0.1905164122581482,-0.21175169944763184,-0.1843099594116211,-0.1760408878326416,-0.18790501356124878,-0.14580267667770386,-0.0955737829208374,-0.24713194370269775,-0.10488581657409668,-0.2159135341644287,-0.10764628648757935,-0.17988765239715576,-0.10936009883880615,-0.14559972286224365,-0.00186920166015625,-0.23875439167022705,-0.02289515733718872,-0.20875048637390137,-0.029602468013763428,-0.17371487617492676,-0.030404269695281982,-0.1414692997932434,0.07615017890930176,-0.20860779285430908,0.04836678504943848,-0.1829090118408203,0.04146641492843628,-0.1547040343284607,0.041991353034973145
like,0.0,0.0,-0.030947387218475342,-0.14422321319580078,-0.08186721801757812,-0.25974521040916443,-0.12052834033966064,-0.3556978702545166,-0.1409454345703125,-0.4298975169658661,-0.13689661026000977,-0.20770668983459473,-0.23801952600479126,-0.19824475049972534,-0.2084505558013916,-0.19066613912582397,-0.1735854148864746,-0.19370150566101074,-0.14111727476119995,-0.10403245687484741,-0.2418033480644226,-0.11256378889083862,-0.2113320231437683,-0.11390936374664307,-0.17603766918182373,-0.11566585302352905,-0.1416742205619812,-0.01042848825454712,-0.23345506191253662,-0.031474411487579346,-0.20428627729415894,-0.03718745708465576,-0.17009252309799194,-0.03793865442276001,-0.13835567235946655,0.0681188702583313,-0.20492511987686157,0.04017418622970581,-0.1798466444015503,0.03431808948516846,-0.1518232822418213,0.03506737947463989
like,0.0,0.0,-0.03085273504257202,-0.14380788803100586,-0.08060753345489502,-0.2610695958137512,-0.11663949489593506,-0.3592781126499176,-0.1347646713256836,-0.43573230504989624,-0.13726526498794556,-0.21214580535888672,-0.23615926504135132,-0.20097345113754272,-0.2078039050102234,-0.1911422610282898,-0.1739519238471985,-0.19437986612319946,-0.14247649908065796,-0.10874813795089722,-0.2397574782371521,-0.11676764488220215,-0.21048885583877563,-0.11546772718429565,-0.17602604627609253,-0.1165165901184082,-0.1435844898223877,-0.013681292533874512,-0.23219221830368042,-0.03468048572540283,-0.20390933752059937,-0.037532806396484375,-0.17038780450820923,-0.036997437477111816,-0.14076703786849976,0.06856310367584229,-0.20607006549835205,0.04161334037780762,-0.18102043867111206,0.037088871002197266,-0.153112530708313,0.03847634792327881
like,0.0,0.0,-0.032630205154418945,-0.14731687307357788,-0.08391928672790527,-0.2803347408771515,-0.09684425592422485,-0.4028056263923645,-0.07905012369155884,-0.5000953078269958,-0.12446081638336182,-0.22431960701942444,-0.22850465774536133,-0.2185843586921692,-0.19980168342590332,-0.21067333221435547,-0.16409409046173096,-0.21387463808059692,-0.1276877522468567,-0.11693906784057617,-0.2361467480659485,-0.13199645280838013,-0.2060180902481079,-0.12964236736297607,-0.16782522201538086,-0.1285962462425232,-0.12938302755355835,-0.02031707763671875,-0.22487092018127441,-0.04884052276611328,-0.19715243577957153,-0.052067458629608154,-0.16186952590942383,-0.04987466335296631,-0.1297122836112976,0.0624203085899353,-0.2008953094482422,0.02853214740753174,-0.1772606372833252,0.023257315158843994,-0.14860248565673828,0.02798330783843994
like,0.0,0.0,-0.03144949674606323,-0.14970070123672485,-0.07970631122589111,-0.2818344533443451,-0.09235399961471558,-0.4052627682685852,-0.07234662771224976,-0.5013933479785919,-0.13430261611938477,-0.21944022178649902,-0.23426830768585205,-0.21694344282150269,-0.20633691549301147,-0.2085646390914917,-0.17049765586853027,-0.2119908332824707,-0.13857656717300415,-0.11344945430755615,-0.24029070138931274,-0.13113445043563843,-0.2113335132598877,-0.12994301319122314,-0.17405498027801514,-0.13010501861572266,-0.13919693231582642,-0.017828822135925293,-0.23101073503494263,-0.04836314916610718,-0.20384752750396729,-0.052041053771972656,-0.1689714789390564,-0.05028408765792847,-0.13716745376586914,0.06422477960586548,-0.20414000749588013,0.029939472675323486,-0.1807478666305542,0.022769153118133545,-0.1529453992843628,0.024839043617248535
like,0.0,0.0,-0.03399205207824707,-0.14756345748901367,-0.08741062879562378,-0.2666918635368347,-0.11093837022781372,-0.38344842195510864,-0.09463053941726685,-0.4809131324291229,-0.14753758907318115,-0.19838285446166992,-0.24117511510849,-0.19601255655288696,-0.2095891237258911,-0.19324207305908203,-0.17319297790527344,-0.19656014442443848,-0.15463441610336304,-0.09180718660354614,-0.24661505222320557,-0.11296218633651733,-0.21784400939941406,-0.11694437265396118,-0.18307256698608398,-0.11533182859420776,-0.15504670143127441,0.001978278160095215,-0.2392316460609436,-0.03425711393356323,-0.21286284923553467,-0.041923701763153076,-0.17969119548797607,-0.03852963447570801,-0.15126734972000122,0.07669728994369507,-0.21135056018829346,0.03509563207626343,-0.18739420175552368,0.027180850505828857,-0.1609364151954651,0.029862403869628906
like,0.0,0.0,-0.03593629598617554,-0.1482807993888855,-0.08959543704986572,-0.25998353958129883,-0.12153345346450806,-0.36831557750701904,-0.11513489484786987,-0.46692749857902527,-0.15371465682983398,-0.1842588186264038,-0.24888396263122559,-0.17880088090896606,-0.21671074628829956,-0.18198412656784058,-0.18041419982910156,-0.1857367753982544,-0.1583041548728943,-0.07884407043457031,-0.25185030698776245,-0.0955430269241333,-0.22215086221694946,-0.10847228765487671,-0.1871156096458435,-0.10938507318496704,-0.15595978498458862,0.013504981994628906,-0.2410154938697815,-0.01825767755508423,-0.2143237590789795,-0.034701645374298096,-0.18151694536209106,-0.03366994857788086,-0.1496678590774536,0.0871308445930481,-0.21055907011032104,0.04763370752334595,-0.18796032667160034,0.032784461975097656,-0.16255366802215576,0.034954190254211426
like,0.0,0.0,-0.0398673415184021,-0.14632898569107056,-0.09319901466369629,-0.2548069357872009,-0.13339388370513916,-0.35463178157806396,-0.1512622833251953,-0.43927499651908875,-0.16438758373260498,-0.17475289106369019,-0.2595108151435852,-0.15417075157165527,-0.22675907611846924,-0.15737062692642212,-0.19078022241592407,-0.1642535924911499,-0.16479820013046265,-0.06700754165649414,-0.25823134183883667,-0.0680086612701416,-0.2275518774986267,-0.08100306987762451,-0.19214457273483276,-0.08599472045898438,-0.15890848636627197,0.028234243392944336,-0.24418622255325317,0.011930346488952637,-0.21559077501296997,-0.004194736480712891,-0.18189340829849243,-0.007895052433013916,-0.14941757917404175,0.1039934754371643,-0.21034497022628784,0.07692307233810425,-0.18465280532836914,0.06251507997512817,-0.15750807523727417,0.06033414602279663
like,0.0,0.0,-0.04329293966293335,-0.1478341817855835,-0.10227411985397339,-0.25536999106407166,-0.1446031928062439,-0.3569321632385254,-0.15929394960403442,-0.4469282329082489,-0.1713281273841858,-0.1669762134552002,-0.26448941230773926,-0.14175385236740112,-0.232172429561615,-0.142017662525177,-0.19465571641921997,-0.14933538436889648,-0.17138028144836426,-0.060572266578674316,-0.26103758811950684,-0.053693294525146484,-0.2305554747581482,-0.06235700845718384,-0.19472157955169678,-0.06959336996078491,-0.1640303134918213,0.03424149751663208,-0.2441040277481079,0.0264396071434021,-0.21654736995697021,0.01442795991897583,-0.18281978368759155,0.009273827075958252,-0.15254390239715576,0.11163949966430664,-0.2072160243988037,0.09516626596450806,-0.18322598934173584,0.08224320411682129,-0.1575968861579895,0.077198326587677
like,0.0,0.0,-0.04814803600311279,-0.14633607864379883,-0.11227655410766602,-0.2494613528251648,-0.16204506158828735,-0.3461036682128906,-0.1783517599105835,-0.44036221504211426,-0.18437224626541138,-0.16223037242889404,-0.2715384364128113,-0.11770462989807129,-0.24241724610328674,-0.11467432975769043,-0.20826619863510132,-0.12893688678741455,-0.17926961183547974,-0.0549701452255249,-0.2625545263290405,-0.02896970510482788,-0.23312059044837952,-0.03369802236557007,-0.1994420886039734,-0.048688530921936035,-0.16671210527420044,0.0424768328666687,-0.23988690972328186,0.05022692680358887,-0.2142254114151001,0.04095393419265747,-0.1821691393852234,0.02845686674118042,-0.1506677269935608,0.12420821189880371,-0.20241618156433105,0.11590379476547241,-0.1794954538345337,0.1025395393371582,-0.15454256534576416,0.0914652943611145
like,0.0,0.0,-0.0486757755279541,-0.13505780696868896,-0.11556351184844971,-0.24462705850601196,-0.16549980640411377,-0.34505245089530945,-0.17996418476104736,-0.4484112858772278,-0.1726890206336975,-0.17620253562927246,-0.26226964592933655,-0.10701507329940796,-0.23288851976394653,-0.10270541906356812,-0.1999278962612152,-0.12702417373657227,-0.16325384378433228,-0.07198596000671387,-0.25322920083999634,-0.017970800399780273,-0.2218998372554779,-0.021381080150604248,-0.18737077713012695,-0.04442793130874634,-0.15026402473449707,0.023953497409820557,-0.22857725620269775,0.054459214210510254,-0.20026743412017822,0.046698927879333496,-0.16787070035934448,0.026240885257720947,-0.1357288956642151,0.1078881025314331,-0.19532990455627441,0.11632293462753296,-0.17076760530471802,0.10389482975006104,-0.14307701587677002,0.08809012174606323
like,0.0,0.0,-0.06170189380645752,-0.13360977172851562,-0.1293107271194458,-0.22038787603378296,-0.1874437928199768,-0.3082159459590912,-0.2154960036277771,-0.39706817269325256,-0.1992160677909851,-0.1190003752708435,-0.28093990683555603,-0.06314706802368164,-0.2504502534866333,-0.07062387466430664,-0.2180517315864563,-0.08954250812530518,-0.19034802913665771,-0.014735519886016846,-0.2660001814365387,0.017981290817260742,-0.2372313141822815,0.004314124584197998,-0.2060675323009491,-0.013505101203918457,-0.17287760972976685,0.07898038625717163,-0.24086904525756836,0.09124773740768433,-0.2156815528869629,0.0770302414894104,-0.18463349342346191,0.062263548374176025,-0.1528712511062622,0.15494686365127563,-0.20048615336418152,0.14965999126434326,-0.178791344165802,0.13236463069915771,-0.1555437445640564,0.11924046277999878
like,0.0,0.0,-0.06379085779190063,-0.14071816205978394,-0.13054120540618896,-0.2301163673400879,-0.19127285480499268,-0.31818288564682007,-0.21867981553077698,-0.41119951009750366,-0.20551353693008423,-0.12621855735778809,-0.28496038913726807,-0.07220214605331421,-0.2519908547401428,-0.08367711305618286,-0.22110667824745178,-0.10250890254974365,-0.19755768775939941,-0.017397642135620117,-0.2713486850261688,0.008400797843933105,-0.24264907836914062,-0.008741378784179688,-0.21175700426101685,-0.024888575077056885,-0.17943990230560303,0.07829904556274414,-0.24630439281463623,0.0807274580001831,-0.22258147597312927,0.06382274627685547,-0.19177782535552979,0.051054954528808594,-0.1589530110359192,0.15371912717819214,-0.20690220594406128,0.13810133934020996,-0.18538415431976318,0.12037187814712524,-0.1618112325668335,0.10958540439605713
like,0.0,0.0,-0.056982994079589844,-0.13988792896270752,-0.12035304307937622,-0.2305871844291687,-0.1806063950061798,-0.3087867498397827,-0.21011760830879211,-0.3895973563194275,-0.20672830939292908,-0.11683160066604614,-0.2671668529510498,-0.07150822877883911,-0.23404181003570557,-0.07762056589126587,-0.20626622438430786,-0.09280931949615479,-0.2027004361152649,-0.011635541915893555,-0.25386518239974976,0.00493931770324707,-0.22483885288238525,-0.008060336112976074,-0.19673725962638855,-0.02133047580718994,-0.18542519211769104,0.08066552877426147,-0.2303246557712555,0.07175570726394653,-0.2060544490814209,0.05931997299194336,-0.1782781481742859,0.049383699893951416,-0.16454702615737915,0.1512138843536377,-0.19694870710372925,0.12229353189468384,-0.17561134696006775,0.10776019096374512,-0.15488335490226746,0.09969103336334229
like,0.0,0.0,-0.05640244483947754,-0.14360183477401733,-0.1182863712310791,-0.23286563158035278,-0.17687836289405823,-0.31053733825683594,-0.20747393369674683,-0.3861544132232666,-0.20676183700561523,-0.11515408754348755,-0.2622830271720886,-0.07111954689025879,-0.2292383313179016,-0.07890218496322632,-0.20234516263008118,-0.09428828954696655,-0.20152732729911804,-0.008909165859222412,-0.24861419200897217,0.005264461040496826,-0.22064217925071716,-0.009827673435211182,-0.1927781105041504,-0.023585975170135498,-0.18256276845932007,0.08287543058395386,-0.22358465194702148,0.07290887832641602,-0.20005139708518982,0.058905601501464844,-0.17281275987625122,0.04815763235092163,-0.15973150730133057,0.15178817510604858,-0.1889442801475525,0.12354069948196411,-0.1674099564552307,0.10754352807998657,-0.1466592252254486,0.09772616624832153
like,0.0,0.0,-0.05491712689399719,-0.14910313487052917,-0.11917608976364136,-0.23631691932678223,-0.17931467294692993,-0.30997171998023987,-0.20804449915885925,-0.3878929316997528,-0.20873701572418213,-0.12066265940666199,-0.2653672695159912,-0.07429713010787964,-0.23314175009727478,-0.0812717080116272,-0.20396649837493896,-0.09749698638916016,-0.20435965061187744,-0.015699267387390137,-0.24885833263397217,-0.0019494295120239258,-0.22151952981948853,-0.016781151294708252,-0.19455766677856445,-0.03165388107299805,-0.1861838400363922,0.076038658618927,-0.224369615316391,0.06541669368743896,-0.20196443796157837,0.052148401737213135,-0.17562979459762573,0.041172146797180176,-0.1635068953037262,0.1466730833053589,-0.19009357690811157,0.11867618560791016,-0.1689624786376953,0.10315710306167603,-0.14858433604240417,0.09351158142089844
like,0.0,0.0,-0.054283201694488525,-0.14262866973876953,-0.11411434412002563,-0.23033225536346436,-0.1723743975162506,-0.3015846610069275,-0.2053532898426056,-0.37508663535118103,-0.20554119348526,-0.10967513918876648,-0.25330501794815063,-0.05740094184875488,-0.2200891375541687,-0.0608137845993042,-0.1932419240474701,-0.07639330625534058,-0.20085227489471436,-0.006600022315979004,-0.23614901304244995,0.013097941875457764,-0.20867487788200378,0.001986563205718994,-0.18260827660560608,-0.01246941089630127,-0.1816057562828064,0.08515429496765137,-0.21110254526138306,0.08088701963424683,-0.18768444657325745,0.07150250673294067,-0.161860853433609,0.05989176034927368,-0.15776845812797546,0.15792351961135864,-0.17701035737991333,0.13817203044891357,-0.15558892488479614,0.12441951036453247,-0.1359965205192566,0.1134147047996521
like,0.0,0.0,-0.05513069033622742,-0.14265531301498413,-0.11347109079360962,-0.2292032241821289,-0.17032641172409058,-0.3008847236633301,-0.20236080884933472,-0.3751731812953949,-0.2058451771736145,-0.10792103409767151,-0.2502041459083557,-0.056114017963409424,-0.2170381247997284,-0.06134366989135742,-0.18901821970939636,-0.07823216915130615,-0.20120933651924133,-0.005849480628967285,-0.23233497142791748,0.01299440860748291,-0.2043970823287964,0.001057446002960205,-0.17777639627456665,-0.014210760593414307,-0.1815491020679474,0.08528971672058105,-0.20906472206115723,0.07936215400695801,-0.18539080023765564,0.0698850154876709,-0.15976405143737793,0.05735975503921509,-0.15796494483947754,0.15702813863754272,-0.17713353037834167,0.13760817050933838,-0.1553664207458496,0.12342888116836548,-0.13548067212104797,0.11133050918579102
like,0.0,0.0,-0.05222657322883606,-0.14197683334350586,-0.11220723390579224,-0.22941818833351135,-0.16920232772827148,-0.2997180223464966,-0.19888699054718018,-0.37370169162750244,-0.2065882384777069,-0.10905459523200989,-0.2483769655227661,-0.057274460792541504,-0.21520179510116577,-0.05958199501037598,-0.18662980198860168,-0.07583123445510864,-0.20209890604019165,-0.007466256618499756,-0.22935166954994202,0.015696406364440918,-0.20072999596595764,0.006346166133880615,-0.17450785636901855,-0.009595334529876709,-0.1831953525543213,0.08382171392440796,-0.20728766918182373,0.08162838220596313,-0.18270012736320496,0.0740019679069519,-0.15712189674377441,0.06073182821273804,-0.16000577807426453,0.1563778519630432,-0.1766405701637268,0.14102578163146973,-0.1539788842201233,0.1280825138092041,-0.13449928164482117,0.11421322822570801
like,0.0,0.0,-0.05000215768814087,-0.1427738070487976,-0.10863292217254639,-0.23064422607421875,-0.16491934657096863,-0.3014078736305237,-0.1943742036819458,-0.37426280975341797,-0.20649394392967224,-0.1113760769367218,-0.24444936215877533,-0.06492602825164795,-0.2121182382106781,-0.06743413209915161,-0.18511426448822021,-0.08265814185142517,-0.20327594876289368,-0.008734047412872314,-0.2270672470331192,0.008607625961303711,-0.19937312602996826,0.000886082649230957,-0.17409363389015198,-0.012511074542999268,-0.18501481413841248,0.08242815732955933,-0.2068648338317871,0.07458508014678955,-0.18279990553855896,0.06910091638565063,-0.15719014406204224,0.05933171510696411,-0.16250061988830566,0.15513134002685547,-0.18063071370124817,0.13763278722763062,-0.15774130821228027,0.12652307748794556,-0.13731303811073303,0.11527252197265625
like,0.0,0.0,-0.050286322832107544,-0.14590513706207275,-0.10641533136367798,-0.23823902010917664,-0.161150723695755,-0.3100159168243408,-0.19118300080299377,-0.38569551706314087,-0.20729738473892212,-0.11979082226753235,-0.24766045808792114,-0.06979197263717651,-0.214580237865448,-0.07017770409584045,-0.18776631355285645,-0.08578994870185852,-0.20477375388145447,-0.016334176063537598,-0.2308112233877182,0.0028180480003356934,-0.20215463638305664,-0.003789067268371582,-0.17650052905082703,-0.01743215322494507,-0.18617108464241028,0.07484978437423706,-0.20825356245040894,0.06915402412414551,-0.1835569143295288,0.06307357549667358,-0.15831372141838074,0.05127084255218506,-0.16286954283714294,0.14694833755493164,-0.17658087611198425,0.1276264190673828,-0.15356463193893433,0.11582368612289429,-0.13437163829803467,0.10332965850830078
like,0.0,0.0,-0.05128377676010132,-0.1463717818260193,-0.1061377227306366,-0.24317407608032227,-0.16100913286209106,-0.31785063445568085,-0.19201406836509705,-0.39735302329063416,-0.21000359952449799,-0.13556841015815735,-0.2483716607093811,-0.0751098096370697,-0.21347157657146454,-0.07008934020996094,-0.18639665842056274,-0.08440405130386353,-0.20931871235370636,-0.032069623470306396,-0.2313271015882492,-0.003099679946899414,-0.20153562724590302,-0.008013784885406494,-0.17494112253189087,-0.021714627742767334,-0.19135141372680664,0.06226760149002075,-0.2084323763847351,0.06609958410263062,-0.1825701892375946,0.061236560344696045,-0.15640440583229065,0.04899013042449951,-0.16818708181381226,0.13950961828231812,-0.17736917734146118,0.12612658739089966,-0.15363821387290955,0.1142348051071167,-0.1344388723373413,0.10117000341415405
like,0.0,0.0,-0.03602170944213867,-0.15316516160964966,-0.0869680643081665,-0.2618281841278076,-0.12960439920425415,-0.3710768520832062,-0.13786351680755615,-0.46989354491233826,-0.17287585139274597,-0.19404077529907227,-0.24979662895202637,-0.18019959330558777,-0.21434158086776733,-0.17600250244140625,-0.18241983652114868,-0.18272262811660767,-0.18005743622779846,-0.08773964643478394,-0.24760058522224426,-0.09825050830841064,-0.2159072458744049,-0.10065281391143799,-0.18535563349723816,-0.10007232427597046,-0.17535173892974854,0.01123809814453125,-0.23223596811294556,-0.0172501802444458,-0.2056487500667572,-0.022123873233795166,-0.1765412986278534,-0.017078638076782227,-0.16478008031845093,0.094402015209198,-0.206549733877182,0.05305594205856323,-0.18137261271476746,0.04609781503677368,-0.1568678915500641,0.051513612270355225
like,0.0,0.0,-0.03497880697250366,-0.15244513750076294,-0.08527863025665283,-0.2701462507247925,-0.1200890839099884,-0.39061087369918823,-0.12618470191955566,-0.4956592619419098,-0.15825039148330688,-0.21227452158927917,-0.2467997670173645,-0.20305055379867554,-0.21235331892967224,-0.19128268957138062,-0.17758220434188843,-0.19802972674369812,-0.16632506251335144,-0.10431563854217529,-0.24873071908950806,-0.11751258373260498,-0.21676379442214966,-0.11271214485168457,-0.18295562267303467,-0.11071813106536865,-0.1648470163345337,-0.0012168288230895996,-0.23495417833328247,-0.029814839363098145,-0.2056542932987213,-0.030199885368347168,-0.17366927862167358,-0.02455347776412964,-0.15777865052223206,0.08686357736587524,-0.20638200640678406,0.04695683717727661,-0.17846307158470154,0.044112443923950195,-0.15210407972335815,0.05087888240814209
like,0.0,0.0,-0.03146296739578247,-0.153042733669281,-0.078360915184021,-0.27746516466140747,-0.11242538690567017,-0.39542824029922485,-0.1144765317440033,-0.504204124212265,-0.14888915419578552,-0.23007461428642273,-0.24542921781539917,-0.22325146198272705,-0.21191996335983276,-0.20596131682395935,-0.17535996437072754,-0.21133014559745789,-0.15652874112129211,-0.12135046720504761,-0.24964666366577148,-0.13432103395462036,-0.21724840998649597,-0.1246146559715271,-0.18119871616363525,-0.12416505813598633,-0.15669339895248413,-0.017690300941467285,-0.23857510089874268,-0.04417598247528076,-0.20781394839286804,-0.04009115695953369,-0.17254313826560974,-0.03570210933685303,-0.15189138054847717,0.07305324077606201,-0.2093380093574524,0.036619722843170166,-0.1803397536277771,0.03546762466430664,-0.15088936686515808,0.04010605812072754
like,0.0,0.0,-0.02968132495880127,-0.15945720672607422,-0.07603734731674194,-0.2954134941101074,-0.10632950067520142,-0.41902729868888855,-0.10502487421035767,-0.5262422859668732,-0.13856032490730286,-0.2521190643310547,-0.244363933801651,-0.24942249059677124,-0.21480584144592285,-0.22985491156578064,-0.17713510990142822,-0.23353582620620728,-0.14588913321495056,-0.14445078372955322,-0.24998289346694946,-0.15773546695709229,-0.2196616530418396,-0.14406323432922363,-0.18268337845802307,-0.14352530241012573,-0.14939174056053162,-0.03852659463882446,-0.2432088851928711,-0.06616002321243286,-0.21321380138397217,-0.06108897924423218,-0.17636427283287048,-0.05757862329483032,-0.1492961347103119,0.057429492473602295,-0.21776339411735535,0.018777310848236084,-0.18857017159461975,0.01503819227218628,-0.15637794137001038,0.01722806692123413
